Fiscal Year,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,USCIS Company Name,slug,companyURL,companyMembersURL,employeesCount,LinkedIn Company Name,LinkedIn Company IDs
2022,7,0,7,1,54,9002,CA,LOS ANGELES,90067,TRANSOM CONSULTING GRP,TRANSOM CONSULTING GRP LLC,transom-consulting-group,https://www.linkedin.com/company/transom-consulting-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221328940%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Transom Consulting Group,32,1328940
2022,2,0,9,1,52,8892,CA,MONROVIA,91016,TRANSPACIFIC FINANCIAL,TRANSPACIFIC FINANCIAL INC,transpacific-financial-inc-,https://www.linkedin.com/company/transpacific-financial-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221014879%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Transpacific Financial Inc.,111,1014879
2022,1,0,10,0,56,7314,CA,SAN LUIS OBISPO,93401,TRANSUNION INTERACTIVE A WHOLL,TRANSUNION INTERACTIVE INC A WHOLL,,,,,,
2022,3,0,17,1,51,2506,CA,MOUNTAIN VIEW,94040,TREASURE DATA,TREASURE DATA INC,treasure-data-inc-,https://www.linkedin.com/company/treasure-data-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222569123%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Treasure Data,554,2569123
2022,21,0,23,0,54,9781,CA,MOUNTAIN VIEW,94040,TRICENTIS CORP,TRICENTIS USA CORP,tricentis,https://in.linkedin.com/company/tricentis,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22656215%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Tricentis,1401,656215
2022,3,0,15,0,54,4530,CA,SAN RAMON,94583,TRIDENT CONSULTING,TRIDENT CONSULTING,tridentconsulting,https://www.linkedin.com/company/tridentconsulting,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22586645%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Trident Consulting,166,586645
2022,23,1,8,0,54,7007,CA,SAN RAFAE,94903,TRIESTEN TECHNOLOGIES,TRIESTEN TECHNOLOGIES LLC,triesten-technologies,https://www.linkedin.com/company/triesten-technologies,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22445332%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Triesten Technologies,87,445332
2022,0,0,5,0,54,6134,CA,EMERYVILLE,94608,TRILOGY SCIENCE D/B/A TOTUS MEDICINES,TRILOGY SCIENCE INC D/B/A TOTUS MEDICINES INC,totusmedicines,https://www.linkedin.com/company/totusmedicines,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2270410006%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Totus Medicines,42,70410006
2022,19,1,10,1,54,9118,CA,SAN JOSE,95112,TRINAMIX,TRINAMIX,trinamix,https://in.linkedin.com/company/trinamix,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221151284%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Trinamix Inc,493,1151284
2022,7,0,68,1,56,267,CA,DUBLIN,94568,TRINET,TRINET USA INC,trinet,https://www.linkedin.com/company/trinet,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229438%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TriNet,3751,9438
2022,1,0,5,0,54,971,CA,SANTA CLARA,95054,TRINITY TECHNOLOGIES,TRINITY TECHNOLOGIES INC,trinity-technologies-inc-,https://www.linkedin.com/company/trinity-technologies-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22265000%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Trinity Technologies, Inc.",59,265000
2022,5,0,30,0,56,4780,CA,PALO ALTO,94306,TRIPACTIONS,TRIPACTIONS INC,tripactions,https://www.linkedin.com/company/tripactions,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226442095%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TripActions,574,6442095
2022,13,0,7,0,53,3679,CA,LOS ANGELES,90005,TRIPALINK CORP,TRIPALINK CORP,tripalink-corp-,https://www.linkedin.com/company/tripalink-corp-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226653301%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Tripalink, Corp.",2,6653301
2022,3,0,13,0,54,8385,CA,FREMONT,94538,TRIUNE INFOMATICS,TRIUNE INFOMATICS INC,triune-infomatics-inc,https://www.linkedin.com/company/triune-infomatics-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22304782%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Triune Infomatics Inc,49,304782
2022,4,0,6,0,54,3139,CA,SAN FRANCISCO,94107,TRM LABS,TRM LABS INC,trmlabs,https://www.linkedin.com/company/trmlabs,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218742807%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TRM Labs,197,18742807
2022,4,0,5,0,54,2420,CA,SAN FRANCISCO,94107,TRUCKSMARTER,TRUCKSMARTER INC,trucksmarter,https://www.linkedin.com/company/trucksmarter,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2276622552%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TruckSmarter,44,76622552
2022,22,1,75,0,54,2152,CA,MOUNTAIN VIEW,94041,TRUCKX,TRUCKX INC,truckx-inc,https://www.linkedin.com/company/truckx-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218005201%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TruckX Inc,213,18005201
2022,48,0,86,0,52,640,CA,SAN FRANCISCO,94104,TRUE LINK FINANCIAL,TRUE LINK FINANCIAL INC,true-link-financial-inc.,https://www.linkedin.com/company/true-link-financial-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2215388821%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"True Link Financial, Inc.",5,15388821
2022,2,0,15,0,51,7511,CA,SANTA MONICA,90401,TRUECAR,TRUECAR INC,truecar-inc-,https://www.linkedin.com/company/truecar-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22247483%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"TrueCar, Inc.",489,247483
2022,0,0,6,0,44,6147,CA,HAYWARD,94545,TRUEPILL,TRUEPILL INC,truepill,https://www.linkedin.com/company/truepill,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2214006769%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Truepill,566,14006769
2022,0,0,6,0,51,6625,CA,REDWOOD CITY,94063,TRUERA,TRUERA INC,truera,https://www.linkedin.com/company/truera,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2253142821%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TruEra,75,53142821
2022,4,0,9,0,54,6745,CA,SAN DIEGO,92121,TRUVIAN SCIENCES,TRUVIAN SCIENCES INC,truvian-sciences,https://www.linkedin.com/company/truvian-sciences,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2215251645%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Truvian,112,15251645
2022,1,0,8,0,54,6537,CA,ARCADIA,91006,"TSAI, HSU, LAN & LIN, LLP","TSAI, HSU, LAN & LIN, LLP",foster-hsu-llp,https://www.linkedin.com/company/foster-hsu-llp,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2219179633%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Foster Hsu, LLP",5,19179633
2022,1,1,15,1,54,2737,CA,SAN JOSE,95134,TSMC NORTH AMERICA,TSMC NORTH AMERICA,tsmc,https://www.linkedin.com/company/tsmc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228869%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TSMC,15833,8869
2022,3,0,10,0,54,2861,CA,IRWINDALE,91706,TURBO SUPPLY CHAIN CO LTD,TURBO SUPPLY CHAIN USA CO LTD,turbosupplychain,https://www.linkedin.com/company/turbosupplychain,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2285852632%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"TURBO SUPPLY CHAIN (USA) CO., LTD",1,85852632
2022,4,0,12,0,54,8771,CA,PALO ALTO,94303,TURING ENTERPRISES,TURING ENTERPRISES INC,turingcom,https://www.linkedin.com/company/turingcom/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218846814%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Turing,1535,18846814
2022,9,0,13,0,54,6149,CA,SAN MATEO,94402,TURING VIDEO,TURING VIDEO INC,,,,,,
2022,3,0,29,0,53,9479,CA,SAN FRANCISCO,94104,TURO,TURO INC,turo,https://www.linkedin.com/company/turo,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226645688%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Turo,1218,6645688
2022,72,0,83,0,54,8063,CA,SAN DIEGO,92122,TUSIMPLE,TUSIMPLE INC,tusimple,https://www.linkedin.com/company/tusimple,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210693191%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,TuSimple,840,10693191
2022,21,0,83,2,54,1412,CA,SOUTH SAN FRANCISCO,94080,TWENTY TWENTY THERAPEUTICS,TWENTY TWENTY THERAPEUTICS LLC,twenty-twenty-therapeutics,https://www.linkedin.com/company/twenty-twenty-therapeutics,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2271835780%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Twenty/Twenty Therapeutics,49,71835780
2022,2,0,17,0,54,9339,CA,MOUNTAIN VIEW,94043,TWIN HEALTH,TWIN HEALTH INC,twinforhealth,https://in.linkedin.com/company/twinforhealth,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2228697892%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Twin Health,477,28697892
2022,5,0,12,0,54,8888,CA,S SAN FRAN,94080,TWIST BIOSCIENCE CORPORATION,TWIST BIOSCIENCE CORPORATION,twist-bioscience,https://www.linkedin.com/company/twist-bioscience,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223508131%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Twist Bioscience,1033,3508131
2022,0,0,5,0,54,2956,CA,ANAHEIM,92806,UB TECHNOLOGY INNOVATIONS,UB TECHNOLOGY INNOVATIONS INC,ubti,https://www.linkedin.com/company/ubti,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2286581%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UB Technology Innovations (UBTI),145,86581
2022,194,7,879,10,54,7441,CA,CONCORD,94518,UBER TECHNOLOGIES,UBER TECHNOLOGIES INC,uber-com,https://www.linkedin.com/company/uber-com,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221815218%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Uber,87600,1815218
2022,31,0,39,1,61,6145,CA,SANTA BARBARA,93103,UC SANTA BARBARA,UC SANTA BARBARA,department-of-english-at-uc-santa-barbara,https://www.linkedin.com/company/department-of-english-at-uc-santa-barbara,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218789112%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Department of English at UC Santa Barbara,1,18789112
2022,9,0,24,0,54,9864,CA,SAN FRANCISCO,94107,UDEMY,UDEMY INC,udemy-school,https://www.linkedin.com/company/udemy-school,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2242327464%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Udemy, Inc.",11,42327464
2022,5,0,6,0,54,8300,CA,MOUNTAIN VIEW,94041,UJWAL LEVEL AI,UJWAL INC DBA LEVEL AI,level-ai,https://www.linkedin.com/company/level-ai,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218750395%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Level AI,111,18750395
2022,20,1,9,0,54,227,CA,UNION CITY,94587,ULTIMO SOFTWARE SOLUTIONS,ULTIMO SOFTWARE SOLUTIONS INC,ifsultimojobs,https://www.linkedin.com/company/ifsultimo/jobs,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22109352%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Ultimo Software Solutions: Jobs,177,109352
2022,3,0,9,0,33,4654,CA,HAYWARD,94545,ULTRA CLEAN TECH SYSTEMS SERVICE,ULTRA CLEAN TECH SYSTEMS SERVICE INC,ultra-clean-technology,https://www.linkedin.com/company/ultra-clean-technology,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22166575%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Ultra Clean Technology,1776,166575
2022,11,0,11,0,54,9423,CA,SAN FRANCISCO,94158,UNCOUNTABLE,UNCOUNTABLE INC,uncountable-inc,https://www.linkedin.com/company/uncountable-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218351331%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Uncountable Inc,45,18351331
2022,0,0,8,0,54,6913,CA,PALO ALTO,94304,UNIPHORE TECHNOLOGIES NORTH AMERICA,UNIPHORE TECHNOLOGIES NORTH AMERICA INC,uniphore,https://www.linkedin.com/company/uniphore/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221331150%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Uniphore,834,1331150
2022,0,0,7,0,33,6590,CA,NORTH HOLLYWOOD,91605,UNITED AERONAUTICAL CORPORATION,UNITED AERONAUTICAL CORPORATION,united-aeronautical-corporation,https://www.linkedin.com/company/united-aeronautical-corporation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2240862399%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,United Aeronautical Corporation,16,40862399
2022,18,0,59,0,51,6105,CA,SAN FRANCISCO,94103,UNITY TECHNOLOGIES SF,UNITY TECHNOLOGIES SF,unity-technologies-sf,https://www.linkedin.com/company/unity-technologies-sf,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2257577833%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UNITY TECHNOLOGIES SF,1,57577833
2022,93,0,121,4,61,6143,CA,LOS ANGELES,90095,UNIV OF CA LOS ANGELES,UNIV OF CA LOS ANGELES,ucla-health,https://www.linkedin.com/company/ucla-health,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222474%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UCLA Health,13319,2474
2022,29,1,20,1,61,9563,CA,SANTA CRUZ,95064,UNIV OF CA SANTA CRUZ,UNIV OF CA SANTA CRUZ,ucsc-genomics-institute,https://www.linkedin.com/company/ucsc-genomics-institute,https://www.linkedin.com/search/results/people/?currentCompany=%5B%227952011%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UC Santa Cruz Genomics Institute,75,7952011
2022,11,1,15,4,61,7788,CA,RIVERSIDE,92521,UNIV OF CALIFORNIA RIVERSIDE,UNIV OF CALIFORNIA RIVERSIDE,,,,,,
2022,10,0,12,0,62,6493,CA,SAN FRANCISCO,94133,UNIV OF CALIFORNIA SAN FRANCISCO,UNIV OF CALIFORNIA SAN FRANCISCO,ucsfhealth,https://www.linkedin.com/company/ucsfhealth,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223029%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UCSF Health,9292,3029
2022,119,0,118,1,61,6493,CA,SAN FRANCISCO,94142,UNIV OF CALIFORNIA SAN FRANCISCO,UNIV OF CALIFORNIA SAN FRANCISCO,ucsfhealth,https://www.linkedin.com/company/ucsfhealth,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223029%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UCSF Health,9292,3029
2022,173,1,160,12,61,6492,CA,FRESNO,93715,UNIV OF WI SYSTEM/MADISON,UNIV OF WI SYSTEM/MADISON,university-of-wisconsin-system,https://www.linkedin.com/company/university-of-wisconsin-system,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2266052%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,University of Wisconsin System,363,66052
2022,72,0,86,0,61,2123,CA,BERKELEY,94704,UNIVERSITY OF CALIFORNIA BERKELEY,UNIVERSITY OF CALIFORNIA BERKELEY,fcba-berkeley,https://www.linkedin.com/company/fcba-berkeley/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2211761150%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Fisher Center For Business Analytics - UC Berkeley,5,11761150
2022,84,0,59,4,61,6494,CA,DAVIS,95616,UNIVERSITY OF CALIFORNIA DAVIS,UNIVERSITY OF CALIFORNIA DAVIS,ucdavisglobalaffairs,https://www.linkedin.com/company/ucdavisglobalaffairs,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218206884%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UC Davis Global Affairs,43,18206884
2022,33,0,20,3,61,6406,CA,IRVINE,92697,UNIVERSITY OF CALIFORNIA IRVINE,UNIVERSITY OF CALIFORNIA IRVINE,uc-irvine-medical-center,https://www.linkedin.com/company/uc-irvine-medical-center,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224419%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UCI Health,3352,4419
2022,10,0,9,1,61,3858,CA,MERCED,95343,UNIVERSITY OF CALIFORNIA MERCED,UNIVERSITY OF CALIFORNIA MERCED,uc-merced-library,https://www.linkedin.com/company/uc-merced-library,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2279535840%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UC Merced Library,12,79535840
2022,31,0,28,1,61,6142,CA,LOS ANGELES,90095,UNIVERSITY OF CALIFORNIA RIVERSIDE,UNIVERSITY OF CALIFORNIA RIVERSIDE,ucr-school-of-medicine,https://www.linkedin.com/company/ucr-school-of-medicine,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224735951%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UC Riverside School of Medicine,233,4735951
2022,126,1,67,3,61,6144,CA,LA JOLLA,92093,UNIVERSITY OF CALIFORNIA SAN DIEGO,UNIVERSITY OF CALIFORNIA SAN DIEGO,cmi-ucsandiego,https://www.linkedin.com/company/cmi-ucsandiego,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218005492%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Center for Microbiome Innovation,7,18005492
2022,56,0,58,3,61,1218,CA,TORRANCE,90506,UNIVERSITY OF KENTUCKY,UNIVERSITY OF KENTUCKY,university-of-kentucky-healthcare,https://www.linkedin.com/company/university-of-kentucky-healthcare,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210831504%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UK HealthCare,2605,10831504
2022,5,0,5,0,61,4535,CA,SAN DIEGO,92110,UNIVERSITY OF SAN DIEGO,UNIVERSITY OF SAN DIEGO,,,,,,
2022,84,0,109,1,61,2394,CA,LOS ANGELES,90089,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,usc-institute-for-creative-technologies,https://www.linkedin.com/company/usc-institute-for-creative-technologies,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223707983%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,USC Institute for Creative Technologies,110,3707983
2022,4,0,15,0,52,7376,CA,SAN FRANCISCO,94111,UPGRADE,UPGRADE INC,upgrade-inc.,https://www.linkedin.com/company/upgrade-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2217979297%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Upgrade, Inc.",925,17979297
2022,1,0,8,0,51,3429,CA,SUNNYVALE,94085,UPLIFT,UPLIFT INC,uplift-inc,https://www.linkedin.com/company/uplift-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%225170253%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Uplift Inc.,234,5170253
2022,32,1,113,0,54,183,CA,BERKELEY,94710,UPSIDE FOODS,UPSIDE FOODS INC,upsidefoods,https://www.linkedin.com/company/upsidefoods,https://www.linkedin.com/search/results/people/?currentCompany=%5B%227603949%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UPSIDE Foods,244,7603949
2022,4,0,100,2,52,612,CA,SAN MATEO,94403,UPSTART NETWORK,UPSTART NETWORK INC,upstart-network,https://www.linkedin.com/company/upstart-network,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222688310%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Upstart,1722,2688310
2022,1,0,14,1,54,7844,CA,CERRITOS,90703,UPWING ENERGY,UPWING ENERGY INC,upwing-energy,https://www.linkedin.com/company/upwing-energy,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2217996600%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Upwing Energy,35,17996600
2022,23,1,68,0,54,7682,CA,CHICO,95973,UPWORK,UPWORK INC,upwork,https://www.linkedin.com/company/upwork,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224827017%22%2C%225234240%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Upwork,95625,4827017|5234240
2022,10,2,23,0,54,3993,CA,FREMONT,94538,URPAN TECHNOLOGIES,URPAN TECHNOLOGIES INC,urpantech,https://www.linkedin.com/company/urpantech,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221090186%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Urpan Technologies,125,1090186
2022,8,0,24,1,54,1368,CA,SAN MARCOS,92069,US BANKTIONAL ASSOCIATION,US BANK NATIONAL ASSOCIATION,us-bank,https://www.linkedin.com/company/us-bank,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222532%22%2C%22280729%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,U.S. Bank,70071,2532|280729
2022,1,0,6,0,54,3352,CA,SANTA BARBARA,93101,US DATA MGMT USDM LIFE SCI,US DATA MGMT LLC DBA USDM LIFE SCI,usdm,https://www.linkedin.com/company/usdm,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2257421%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,USDM Life Sciences,224,57421
2022,3,0,23,0,54,3588,CA,SAN RAMON,94583,USEFULBI CORPORATION,USEFULBI CORPORATION,usefulbi-corporation,https://www.linkedin.com/company/usefulbi-corporation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210876618%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UsefulBI Corporation,59,10876618
2022,141,3,334,5,54,9797,CA,ALISO VIEJO,92656,UST GLOBAL,UST GLOBAL INC,ustglobal,https://in.linkedin.com/company/ustglobal,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212770%22%2C%2218326%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UST,30246,12770|18326
2022,9,1,18,0,54,5987,CA,ALISO VIEJO,92656,UST HEALTHPROOF,UST HEALTHPROOF INC,usthealthproof,https://www.linkedin.com/company/usthealthproof,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2270473170%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UST HealthProof,141,70473170
2022,0,0,7,0,51,9750,CA,COSTA MESA,92626,UVNV,UVNV INC,uvnv-inc,https://www.linkedin.com/company/uvnv-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229563278%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,UVNV INC,3,9563278
2022,2,0,12,0,54,5408,CA,OAK PARK,91377,VALARPRO,VALARPRO,valarpro,https://www.linkedin.com/company/valarpro,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218531456%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Valarpro LLC,1,18531456
2022,2,0,11,0,62,8754,CA,MADERA,93636,VALLEY CHILDREN S PRIMARY CARE GROUP,VALLEY CHILDREN S PRIMARY CARE GROUP INC,children%27s-hospital-central-california,https://www.linkedin.com/company/children%27s-hospital-central-california,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22298765%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Valley Children's Healthcare,1733,298765
