Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,LinkedIn ID
2022,SOLO GLOBAL INC,2,0,6,0,54,5597,DE,WILMINGTON,19802,SOLO GLOBAL,
2022,SSA TECH INC,5,0,45,1,56,6667,DE,MIDDLETOWN,19709,SSA TECH,
2022,TEK INTERNATIONAL INC,5,0,6,0,54,2624,DE,WILMINGTON,19803,TEK INTERNATIONAL,
2022,TEK TREE LLC,15,0,9,0,54,3697,DE,NEWARK,19717,TEK TREE,
2022,THE SIEGFRIED GROUP LLP,6,0,18,1,54,8135,DE,WILMINGTON,19801,THE SIEGFRIED GROUP LLP,
2022,UNIVERSITY OF DELAWARE,15,0,27,0,61,297,DE,NEWARK,19716,UNIVERSITY OF DELAWARE,
2022,VENSOFT SOLUTIONS INC,11,0,7,1,54,3981,DE,WILMINGTON,19810,VENSOFT SOLUTIONS,
2022,VERIDIAN INFORMATION SOLUTIONS LLC,2,0,21,0,54,4339,DE,DOVER,19901,VERIDIAN INFORMATION SOLUTIONS,
2022,YOUNG CONAWAY STARGATT  TAYLOR LLP,2,0,7,0,54,2644,DE,WILMINGTON,19801,YOUNG CONAWAY STARGATT  TAYLOR LLP,
2022,ZENTEST SOFTWARE LLC,0,0,9,0,54,7851,DE,WILMINGTON,19809,ZENTEST SOFTWARE,
2022,1ST COAST NO MORE HOMELESS PETS IN,15,3,13,0,54,9158,FL,JACKSONVILLE,32208,1ST COAST NO MORE HOMELESS PETS IN,
2022,300 ENGRG GROUP PA,2,0,5,0,54,2529,FL,MIAMI,33134,300 ENGRG GROUP PA,
2022,64LABS,38,0,46,0,54,8413,FL,TAMPA,33607,64LABS,
2022,ABHYANTH SOLUTIONS INC,9,1,5,0,54,2636,FL,MIAMI,33126,ABHYANTH SOLUTIONS,
2022,ACROSS BORDERS MANAGEMENT CONSULTING GROUP LLC,6,0,8,0,54,9921,FL,LAKE MARY,32746,ACROSS BORDERS MANAGEMENT CONSULTING GROUP,
2022,ACT HOUSE INC,5,1,16,0,54,7241,FL,TALLAHASSEE,32310,ACT HOUSE,
2022,ADT LLC,5,0,26,0,56,3781,FL,BOCA RATON,33431,ADT,
2022,ADVENTIST HEALTH SYSTEM SUNBELT HE,2,0,36,0,62,8398,FL,ALTAMONTE SPRINGS,32714,ADVENTIST HEALTH SYSTEM SUNBELT HE,
2022,ADVENTIST HEALTH SYSTEM SUNBELT HE,22,1,24,0,62,12,FL,ALTAMONTE SPG,32714,ADVENTIST HEALTH SYSTEM SUNBELT HE,
2022,ADVENTIST HEALTH SYSTEM/ SUNBELT INC D/B/A ADVENTHEALTH SEBRING,12,1,8,0,62,5553,FL,ALTAMONTE SPRINGS,32714,ADVENTIST HEALTH SYSTEM/ SUNBELT D/B/A ADVENTHEALTH SEBRING,
2022,ADVENTIST HEALTH SYSTEM/SUNBELT IN,59,0,63,0,62,4459,FL,ALTAMONTE SPG,32714,ADVENTIST HEALTH SYSTEM/SUNBELT IN,
2022,AEROSAPIEN TECHNOLOGIES LLC,1,0,6,3,54,7881,FL,DAYTONA BEACH,32114,AEROSAPIEN TECHNOLOGIES,
2022,AIR EXPRESS INTERNATIONAL USA INC,3,0,6,0,49,3864,FL,MIAMI,33126,AIR EXPRESS INTERNATIONAL,
2022,AKUMIN CORP,1,0,6,0,62,3204,FL,FORT LAUDERDALE,33322,AKUMIN CORP,
2022,AKZAC GLOBAL INC,5,0,11,0,54,9979,FL,PUNTA GORDA,33983,AKZAC GLOBAL,
2022,AMADEUS GLOBAL OPS AMERICAS INC,1,0,5,0,51,8999,FL,MIAMI,33122,AMADEUS GLOBAL OPS AMERICAS,
2022,AMADEUS NORTH AMERICA INC,3,1,39,1,51,4614,FL,DORAL,33122,AMADEUS NORTH AMERICA,
2022,AMADEUS NORTH AMERICA INC,36,0,254,4,54,4614,FL,DORAL,33122,AMADEUS NORTH AMERICA,
2022,AMERICAN IT SOLUTIONS INC,25,1,13,0,54,1181,FL,JACKSONVILLE,32256,AMERICAN IT SOLUTIONS,
2022,ANCHOR GLASS CONTAINER CORPORATION,2,0,6,0,32,7812,FL,TAMPA,33607,ANCHOR GLASS CONTAINER CORPORATION,
2022,ANIMAL HOSP OF HODGES & SAN PABLO,3,0,12,1,54,1676,FL,JACKSONVILLE,32224,ANIMAL HOSP OF HODGES & SAN PABLO,
2022,APOLLO MEDICAL GROUP P A,18,0,22,1,62,4382,FL,NEW PORT RICHEY,34655,APOLLO MEDICAL GROUP P A,
2022,APPS LOGISTICS INC,3,1,5,0,54,7490,FL,WEST PALM BEACH,33411,APPS LOGISTICS,
2022,ARCHITECTS DESIGN GROUP ADG INC,27,1,19,0,54,3158,FL,WINTER PARK,32789,ARCHITECTS DESIGN GROUP ADG,
2022,ARCHWELL ESSENTIALS LLC,0,0,5,0,54,6564,FL,DEERFIELD BEACH,33442,ARCHWELL ESSENTIALS,
2022,ARISGLOBAL LLC,6,0,9,0,54,4669,FL,CORAL GABLES,33134,ARISGLOBAL,
2022,ARQUITECTONICA INTERNATIONAL CORPORATION,5,0,9,0,54,5451,FL,MIAMI,33133,ARQUITECTONICA INTERNATIONAL CORPORATION,
2022,ARTHREX INC,1,0,7,0,42,1728,FL,NAPLES,34108,ARTHREX,
2022,ASG II HOSPITALITY HOLDINGS LLC,5,0,7,0,54,1436,FL,OLDSMAR,34677,ASG II HOSPITALITY HOLDINGS,
2022,ATKINS NORTH AMERICA INC,1,0,10,0,54,6137,FL,TAMPA,33607,ATKINS NORTH AMERICA,
2022,ATLANTIC INTERIOR SERVICES INC,11,0,10,0,54,1086,FL,JUPITER,33469,ATLANTIC INTERIOR SERVICES,
2022,ATTRA INC,37,2,13,0,54,6727,FL,LAKE MARY,32746,ATTRA,
2022,AUTO CLUB SERVICES INC,4,1,11,0,52,446,FL,TAMPA,33634,AUTO CLUB SERVICES,
2022,AVE MARIA UNIV,3,0,5,0,61,5006,FL,IMMOKALEE,34142,AVE MARIA UNIV,
2022,AVM LP,4,0,8,0,52,6076,FL,BOCA RATON,33431,AVM,
2022,AVT TECHNOLOGY SOLUTIONS LLC,0,0,5,0,51,574,FL,CLEARWATER,33760,AVT TECHNOLOGY SOLUTIONS,
2022,B/E AEROSPACE INC D/B/A COLLINS AEROSPACE,3,0,35,0,33,9796,FL,WELLINGTON,33414,B/E AEROSPACE D/B/A COLLINS AEROSPACE,
2022,B/E AEROSPACE INC DBA COLLINS AERO,0,0,6,0,99,9796,FL,WELLINGTON,33414,B/E AEROSPACE COLLINS AERO,
2022,BANKERS HEALTHCARE GROUP LLC,1,0,9,1,54,6686,FL,DAVIE,33324,BANKERS HEALTHCARE GROUP,
2022,BANKERS HEALTHCARE GROUP LLC,7,0,11,0,52,6686,FL,DAVIE,33324,BANKERS HEALTHCARE GROUP,
2022,BAPTIST HEALTH SOUTH FLORIDA INC,12,0,22,2,62,7668,FL,MIAMI,33146,BAPTIST HEALTH SOUTH FLORIDA,
2022,BAYVIEW ASSET MANAGEMENT,5,0,10,1,52,1971,FL,CORAL GABLES,33146,BAYVIEW ASSET MANAGEMENT,
2022,BCC ENGINEERING LLC,2,1,23,0,54,100,FL,MIAMI,33173,BCC ENGINEERING,
2022,BEAM4D ENTERPRISES LLC,5,0,5,0,54,3578,FL,SARASOTA,34240,BEAM4D ENTERPRISES,
2022,BELCHER PHARMACEUTICALS LLC,3,0,7,0,32,3742,FL,LARGO,33777,BELCHER PHARMACEUTICALS,
2022,BELL SYSTEMS INC,21,0,79,0,54,9591,FL,LARGO,33770,BELL SYSTEMS,
2022,BENTLEY ARCHITECTS  ENGINEERS INC,4,0,16,1,54,5321,FL,LONGWOOD,32750,BENTLEY ARCHITECTS  ENGINEERS,
2022,BKFS I SERVICES LLC,5,0,35,0,55,3239,FL,JACKSONVILLE,32204,BKFS I SERVICES,
2022,BLUE CROSS & BLUE SHIELD OF FLORID,0,0,38,0,52,5694,FL,JACKSONVILLE,32246,BLUE CROSS & BLUE SHIELD OF FLORID,
2022,BLUE SPARQ INC,2,0,6,0,54,3906,FL,CAPE CORAL,33909,BLUE SPARQ,
2022,BLUECLOUD SERVICES INC,4,0,9,0,54,3203,FL,TAMPA,33603,BLUECLOUD SERVICES,
2022,BOBCAD CAM INC,8,0,15,0,54,3544,FL,TAMPA,33635,BOBCAD CAM,
2022,BPMLINKS LLC,6,0,5,0,54,5247,FL,BOCA RATON,33432,BPMLINKS,
2022,BRAMBLES USA INC,1,0,8,0,32,892,FL,ORLANDO,32819,BRAMBLES,
2022,BUCHANAN PE CONSULTING INC,22,0,27,1,54,9010,FL,MARGATE,33063,BUCHANAN PE CONSULTING,
2022,BUREAU VERITAS NORTH AMERICA INC,7,0,6,0,54,9244,FL,FORT LAUDERDALE,33323,BUREAU VERITAS NORTH AMERICA,
2022,C H PEREZ ASSOCIATES CONSULTING ENGINEERS INC,7,0,12,0,54,6252,FL,DORAL,33178,C H PEREZ ASSOCIATES CONSULTING ENGINEERS,
2022,CARNIVAL CORPORATION,7,1,32,0,48,2976,FL,DORAL,33178,CARNIVAL CORPORATION,
2022,CARRIER CORPORATION,1,0,6,0,33,1716,FL,PALM BEACH GARDENS,33418,CARRIER CORPORATION,
2022,CATALINA MARKETING CORPORATION,10,0,12,0,54,9007,FL,SAINT PETERSBURG,33716,CATALINA MARKETING CORPORATION,
2022,CENTAURI SPECIALTY MANAGERS  INC,5,0,47,3,52,9025,FL,SARASOTA,34240,CENTAURI SPECIALTY MANAGERS,
2022,CENTRALSQUARE TECHNOLOGIES LLC,2,0,8,0,51,2137,FL,LAKE MARY,32746,CENTRALSQUARE TECHNOLOGIES,
2022,CHADWICK RILEY CORPORATION,7,0,52,0,54,67,FL,JACKSONVILLE,32223,CHADWICK RILEY CORPORATION,
2022,CHEN TECH LLC,12,0,26,2,62,5238,FL,MIAMI,33169,CHEN TECH,
2022,CHENMED LLC,7,0,8,0,62,9096,FL,MIAMI,33169,CHENMED,
2022,CHEP USA,3,0,7,0,32,1329,FL,ORLANDO,32819,CHEP,
2022,CHEWY INC,29,0,238,6,45,167,FL,FORT LAUDERDALE,33322,CHEWY,
2022,CHEWY INC,2,1,8,0,54,167,FL,DANIA,33004,CHEWY,
2022,CHICOS FAS INC,0,0,11,0,44,9435,FL,FORT MYERS,33965,CHICOS FAS,
2022,CITIZENS PROPERTY INSURANCE CORP,0,0,12,0,52,4851,FL,JACKSONVILLE,32202,CITIZENS PROPERTY INSURANCE CORP,
2022,CITRATEK INC,16,1,20,2,54,7611,FL,TAMPA,33647,CITRATEK,
2022,CITRIX SYSTEMS INC,59,0,132,3,54,5152,FL,FORT LAUDERDALE,33309,CITRIX SYSTEMS,
2022,CLEVELAND CLINIC FLORIDA,6,0,6,0,62,3177,FL,FORT LAUDERDALE,33331,CLEVELAND CLINIC FLORIDA,
2022,COASTAL CONSTRUCTION GROUP OF SOUTH FLORIDA,0,0,15,2,23,2683,FL,MIAMI,33126,COASTAL CONSTRUCTION GROUP OF SOUTH FLORIDA,
2022,COGENT DATA SOLUTIONS LLC,5,0,10,0,54,2712,FL,ORLANDO,32819,COGENT DATA SOLUTIONS,
2022,COGENT HEALTHCARE OF JACKSONVILLE LLC D/B/A SOUND PHYSICIANS OF FLORIDA II,3,0,9,0,62,9699,FL,JACKSONVILLE,32258,COGENT HEALTHCARE OF JACKSONVILLE D/B/A SOUND PHYSICIANS OF FLORIDA II,
2022,COGNITIVE RESEARCH CORP,14,0,12,1,54,6928,FL,SAINT PETERSBURG,33701,COGNITIVE RESEARCH CORP,
2022,COMMERCIAL INSURANCE.NET LLC,1,0,8,0,52,8102,FL,SAINT PETERSBURG,33701,COMMERCIAL INSURANCE.NET,
2022,COMPREHENSIVE HEALTH MGT INC DBA W,0,0,8,0,52,7616,FL,TAMPA,33634,COMPREHENSIVE HEALTH MGT W,
2022,COMPUTER GLOBAL SOLUTIONS INC,3,0,7,0,54,7333,FL,TAMPA,33607,COMPUTER GLOBAL SOLUTIONS,
2022,CREDICORP CAPITAL LLC,1,0,5,0,52,1521,FL,MIAMI,33131,CREDICORP CAPITAL,
2022,CRISP FOOD LLC,19,0,32,2,54,203,FL,MIAMI,33132,CRISP FOOD,
2022,CROWLEY MARITIME CORPORATION,0,0,5,0,48,8464,FL,JACKSONVILLE,32225,CROWLEY MARITIME CORPORATION,
2022,CROWLEY MARITIME CORPORATION,4,0,6,0,54,8464,FL,JACKSONVILLE,32225,CROWLEY MARITIME CORPORATION,
2022,CSI GEO INC,15,0,37,0,54,1128,FL,JACKSONVILLE,32246,CSI GEO,
2022,CSX TRANSPORTATION INC,0,0,8,0,48,720,FL,JACKSONVILLE,32202,CSX TRANSPORTATION,
2022,CTS ENGINEERING INC,0,0,6,0,54,9334,FL,MIAMI,33126,CTS ENGINEERING,
2022,CYBER CHASSE INC,44,1,24,0,54,5366,FL,TAMPA,33614,CYBER CHASSE,
2022,CYXTERA TECHNOLOGIES INC,1,0,5,0,51,1569,FL,CORAL GABLES,33134,CYXTERA TECHNOLOGIES,
2022,DARDEN CORPORATION,1,0,14,0,72,8492,FL,ORLANDO,32837,DARDEN CORPORATION,
2022,DECIPHER SOFTWARE SOLUTIONS LLC,2,2,20,2,54,4476,FL,CLEARWATER,33762,DECIPHER SOFTWARE SOLUTIONS,
2022,DELICATESSEN SERVICES COMPANY LLC,0,0,9,0,42,2248,FL,SARASOTA,34236,DELICATESSEN SERVICES COMPANY,
2022,DIAZ REUS & TARG LLP,6,1,5,0,54,9204,FL,MIAMI,33131,DIAZ REUS & TARG LLP,
2022,DIVERSIFIED SERVICE OPTIONS INC DBA GUIDEWELL SOURCE,1,0,6,0,55,4333,FL,JACKSONVILLE,32202,DIVERSIFIED SERVICE OPTIONS GUIDEWELL SOURCE,
2022,DOGWOOD MANAGEMENT PARTNERS LLC,11,0,24,1,54,8151,FL,RIVERVIEW,33578,DOGWOOD MANAGEMENT PARTNERS,
2022,DOLPHIN SOLUTIONS INC,10,0,8,0,54,4609,FL,ORLANDO,32835,DOLPHIN SOLUTIONS,
2022,DRESSER-RAND COMPANY,4,0,8,0,81,7619,FL,ORLANDO,32817,DRESSER-RAND COMPANY,
2022,DUN & BRADSTREET INC,10,0,22,0,51,2360,FL,JACKSONVILLE,32256,DUN & BRADSTREET,
2022,E BUILDER INC,3,0,9,0,54,5657,FL,FORT LAUDERDALE,33323,E BUILDER,
2022,EBYTE TECHNOLOGIES INC,7,0,8,1,54,9477,FL,FORT LAUDERDALE,33322,EBYTE TECHNOLOGIES,
2022,EDSA INC,2,0,8,0,54,5229,FL,FT LAUDERDALE,33301,EDSA,
2022,EFG CAPITAL INTERNATIONAL CORP,2,0,15,0,52,4942,FL,MIAMI,33131,EFG CAPITAL INTERNATIONAL CORP,
2022,ELITE CONS OF SWFL LLC DBA ELITE P,6,0,11,0,54,2610,FL,NAPLES,34104,ELITE CONS OF SWFL ELITE P,
2022,EMBRY RIDDLE AERONAUTICAL UNIV,68,2,42,5,61,6101,FL,DAYTONA BEACH,32114,EMBRY RIDDLE AERONAUTICAL UNIV,
2022,EPIC ENGRG & CONSULTING GROUP LLC,1,0,6,0,54,9230,FL,WINTER SPRINGS,32708,EPIC ENGRG & CONSULTING GROUP,
2022,ER DEVELOPMENT INTERNATIONAL INC,0,0,7,0,45,638,FL,SAINT PETERSBURG,33729,ER DEVELOPMENT INTERNATIONAL,
2022,EVEREST GLOBAL SOLUTIONS INC,11,0,7,0,54,8429,FL,MIAMI,33166,EVEREST GLOBAL SOLUTIONS,
2022,EVERYMUNDO LLC,5,0,13,0,54,5470,FL,MIAMI,33131,EVERYMUNDO,
2022,EXACTECH INC,2,0,6,0,33,3930,FL,GAINESVILLE,32653,EXACTECH,
2022,EXCO US ATRIUM INC DBA ORCOM MIAMI,12,1,19,0,54,3705,FL,MIAMI,33131,EXCO US ATRIUM ORCOM MIAMI,
2022,FAITH REGIONAL PHYSICIAN SERVICES LLC,4,0,8,0,62,9846,FL,DAYTONA BEACH,32117,FAITH REGIONAL PHYSICIAN SERVICES,
2022,FANATICS RETAIL GR FULFILLMENT LLC,5,0,37,0,45,9483,FL,JACKSONVILLE,32256,FANATICS RETAIL GR FULFILLMENT,
2022,FINASTRA TECHNOLOGY INC,4,0,7,0,54,4694,FL,LAKE MARY,32746,FINASTRA TECHNOLOGY,
2022,FL HOSP MED GRP INC D/B/A ADVENTHE,2,0,9,1,62,4635,FL,ALTAMONTE SPRINGS,32714,FL HOSP MED GRP D/B/A ADVENTHE,
2022,FLORIDA A&M UNIVERSITY,5,0,5,0,61,7035,FL,TALLAHASSEE,32307,FLORIDA A&M UNIVERSITY,
2022,FLORIDA ATLANTIC UNIVERSITY,9,1,12,0,61,5507,FL,BOCA RATON,33431,FLORIDA ATLANTIC UNIVERSITY,
2022,FLORIDA GULF COAST UNIVERSITY,10,0,7,0,61,3801,FL,FORT MYERS,33965,FLORIDA GULF COAST UNIVERSITY,
2022,FLORIDA HOSPITAL HEALTHCARE PARTNE,6,0,17,0,62,4804,FL,ALTAMONTE SPRINGS,32714,FLORIDA HOSPITAL HEALTHCARE PARTNE,
2022,FLORIDA HOSPITAL OCALA INC D/B/A A,10,0,13,0,62,2339,FL,ALTAMONTE SPRINGS,32714,FLORIDA HOSPITAL OCALA D/B/A A,
2022,FLORIDA HOSPITAL ZEPHYRHILLS INC D,4,0,9,1,62,8057,FL,ALTAMONTE SPRINGS,32714,FLORIDA HOSPITAL ZEPHYRHILLS D,
2022,FLORIDA INSTITUTE OF TECHNOLOGY,12,1,7,0,61,6500,FL,MELBOURNE,32901,FLORIDA INSTITUTE OF TECHNOLOGY,
2022,FLORIDA INTERNATIONAL UNIVERSITY,22,0,25,2,61,7616,FL,MIAMI,33199,FLORIDA INTERNATIONAL UNIVERSITY,
2022,FLORIDA POWER & LIGHT COMPANY,1,0,25,0,22,7775,FL,JUNO BEACH,33408,FLORIDA POWER & LIGHT COMPANY,
2022,FOCUS IT INC,1,0,7,0,54,5489,FL,WESLEY CHAPEL,33544,FOCUS IT,
2022,FOURSYS TECHNOLOGIES LLC,1,0,6,0,54,2786,FL,BOCA RATON,33432,FOURSYS TECHNOLOGIES,
2022,FRANK RONG CPA LLC,0,0,7,0,54,1176,FL,TALLAHASSEE,32308,FRANK RONG CPA,
2022,FRANKLIN SURVEYING & MAPPING INC,5,1,7,0,54,8732,FL,KISSIMMEE,34741,FRANKLIN SURVEYING & MAPPING,
2022,FREEDOM MORTGAGE CORPORATION,9,0,52,2,52,9688,FL,BOCA RATON,33431,FREEDOM MORTGAGE CORPORATION,
2022,GEOSYNTEC CONSULTANTS INC,13,0,21,0,54,5134,FL,BOCA RATON,33487,GEOSYNTEC CONSULTANTS,
2022,GLOBAL INFORMATION SERVICES INC,21,1,10,1,54,3251,FL,TALLAHASSEE,32303,GLOBAL INFORMATION SERVICES,
2022,GLOBAL SOFT TECHNOLOGIES LLC,3,0,12,0,54,8743,FL,CLEARWATER,33755,GLOBAL SOFT TECHNOLOGIES,
2022,GONZALEZ ARCHITECTS,0,0,5,0,54,674,FL,MIAMI,33132,GONZALEZ ARCHITECTS,
2022,GOTSOCCER LLC,4,0,14,0,54,2894,FL,JACKSONVILLE BEACH,32250,GOTSOCCER,
2022,GRESHAM SMITH,15,3,22,1,54,4126,FL,ALTAMONTE SPRINGS,32701,GRESHAM SMITH,
2022,H LEE MOFFITT CANCER CTR & RESEARC,29,0,28,3,62,1713,FL,TAMPA,33601,H LEE MOFFITT CANCER CTR & RESEARC,
2022,HASKELL,5,0,5,0,23,7450,FL,JACKSONVILLE,32202,HASKELL,
2022,HEALTH E SYSTEMS LLC,1,0,5,0,52,1782,FL,TAMPA,33609,HEALTH E SYSTEMS,
2022,HEALTHPLAN SERVICES INC,4,0,18,2,54,7300,FL,TAMPA,33619,HEALTHPLAN SERVICES,
2022,HERC RENTALS EMPLOYEE SERVICES LLC,1,0,14,0,53,9556,FL,BONITA SPRINGS,34134,HERC RENTALS EMPLOYEE SERVICES,
2022,HEXAIDER TECHNOLOGIES LLC,10,0,23,2,54,5314,FL,MAITLAND,32751,HEXAIDER TECHNOLOGIES,
2022,HOLLAND & KNIGHT LLP,5,1,5,0,54,3819,FL,BRANDON,33510,HOLLAND & KNIGHT LLP,
2022,HRSOFT USA INC,22,0,11,0,54,270,FL,MAITLAND,32751,HRSOFT,
2022,HSN INC,0,0,12,0,45,893,FL,ST PETERSBURG,33729,HSN,
2022,HSQUARE IT SOLUTIONS INC,6,0,17,0,54,6047,FL,JACKSONVILLE,32256,HSQUARE IT SOLUTIONS,
2022,I T SOFTWARE SOLUTIONS INC,21,2,40,0,54,223,FL,SUNRISE,33351,I T SOFTWARE SOLUTIONS,
2022,IBLESOFT INC,0,0,5,1,54,7845,FL,MIAMI,33195,IBLESOFT,
2022,ICORECONNECT INC,4,0,29,0,54,2867,FL,OCOEE,34761,ICORECONNECT,
2022,IDMWORKS LLC,3,0,7,0,54,1047,FL,CORAL GABLES,33134,IDMWORKS,
2022,ILA CORPORATION,1,0,8,0,54,4576,FL,FORT LAUDERDALE,33324,ILA CORPORATION,
2022,IMAGE API LLC,29,1,40,0,54,3915,FL,TALLAHASSEE,32301,IMAGE API,
2022,INNOVATIVE WASTE CONSULTING SERVICES LLC,19,1,21,2,54,2717,FL,GAINESVILLE,32606,INNOVATIVE WASTE CONSULTING SERVICES,
2022,INTEGO GROUP LLC,19,0,40,0,54,233,FL,MAITLAND,32751,INTEGO GROUP,
2022,INTELLATIV INC,15,0,23,0,54,6338,FL,ST PETERSBURG,33702,INTELLATIV,
2022,INVERSELOGIX LLC,1,0,5,1,54,8766,FL,JACKSONVILLE,32246,INVERSELOGIX,
2022,IRON GALAXY ORLANDO LLC,5,0,13,0,54,9263,FL,ORLANDO,32801,IRON GALAXY ORLANDO,
2022,JABIL INC,16,0,34,0,33,6260,FL,SAINT PETERSBURG,33716,JABIL,
2022,JACKSON HEWITT TECH SVCS LLC,2,0,14,0,54,2409,FL,SARASOTA,34232,JACKSON HEWITT TECH SVCS,
2022,JBRU CORP,0,0,12,0,54,4290,FL,CLEARWATER,33761,JBRU CORP,
2022,JMORTON PLANNING AND LANDSCAPE ARCHITECTURE INC,1,1,19,1,54,5252,FL,PALM BEACH GARDENS,33410,JMORTON PLANNING AND LANDSCAPE ARCHITECTURE,
2022,KASEYA US LLC,20,0,11,1,54,2543,FL,MIAMI,33131,KASEYA US,
2022,KEITH AND ASSOCIATES INC,7,0,9,0,54,6421,FL,POMPANO BEACH,33060,KEITH AND ASSOCIATES,
2022,KEMET ELECTRONICS CORPORATION,2,0,9,0,33,8308,FL,FORT LAUDERDALE,33301,KEMET ELECTRONICS CORPORATION,
2022,KLC CONSULTING INC,1,0,8,0,54,2647,FL,TALLAHASSEE,32309,KLC CONSULTING,
2022,KNOWBE4 INC,0,0,5,0,51,7930,FL,CLEARWATER,33755,KNOWBE4,
2022,LAW OFFICES OF MARIO BOZZA,25,0,7,0,54,7902,FL,MIAMI BEACH,33139,LAW OFFICES OF MARIO BOZZA,
2022,LENNAR CORPORATION,0,0,6,0,23,7490,FL,MIAMI,33126,LENNAR CORPORATION,
2022,LOANLOGICS INC,0,0,5,0,54,7882,FL,JACKSONVILLE,32246,LOANLOGICS,
2022,LOCKHEED MARTIN CORPORATION,2,0,6,0,54,3632,FL,ORLANDO,32819,LOCKHEED MARTIN CORPORATION,
2022,LOESCHE AMERICA INC,7,0,20,0,54,1165,FL,HOLLYWOOD,33029,LOESCHE AMERICA,
2022,MAJESTIC IT SERVICES INC,4,0,18,0,54,3561,FL,BOCA RATON,33487,MAJESTIC IT SERVICES,
2022,MALEMA ENGINEERING CORPORATION,5,0,12,0,33,7697,FL,BOCA RATON,33487,MALEMA ENGINEERING CORPORATION,
2022,MANAGEMENT HEALTH SYSTEMS LLC DBA MEDPRO INTERNATIONAL,391,0,179,11,56,7524,FL,FORT LAUDERDALE,33323,MANAGEMENT HEALTH SYSTEMS MEDPRO INTERNATIONAL,
2022,MASONITE CORPORATION,1,0,5,0,32,8020,FL,TAMPA,33605,MASONITE CORPORATION,
2022,MASTEC SERVICES COMPANY INC,5,0,31,0,23,1004,FL,MIAMI,33134,MASTEC SERVICES COMPANY,
2022,MATERIAL TECHNOLOGIES CORPORATION DBA MATERIAL BANK,0,0,5,0,54,1762,FL,BOCA RATON,33431,MATERIAL TECHNOLOGIES CORPORATION MATERIAL BANK,
2022,MATHEMATICA RADHEY RESEARCH LLC,27,1,24,1,54,5531,FL,FORT LAUDERDALE,33312,MATHEMATICA RADHEY RESEARCH,
2022,MAVIRIK SOLUTIONS LLC,11,0,11,0,54,1002,FL,TAMPA,33602,MAVIRIK SOLUTIONS,
2022,MCCALL ENGINEERING LLC,0,0,8,0,54,8527,FL,SARASOTA,34240,MCCALL ENGINEERING,
2022,MERINO CONSULTING SERVICES INC,4,0,18,0,54,2289,FL,MIAMI,33172,MERINO CONSULTING SERVICES,
2022,METRO ARCHITECTURE PARTNERSHIP INC,10,1,12,0,54,1704,FL,ORLANDO,32819,METRO ARCHITECTURE PARTNERSHIP,
2022,METRO STEEL AND PIPE SUPPLY INC,2,0,5,0,33,5554,FL,TAVARES,32778,METRO STEEL AND PIPE SUPPLY,
2022,MHK - MEDHOK INC,4,0,18,0,54,2656,FL,TAMPA,33607,MHK - MEDHOK,
2022,MIAMI LABS INC DBA OPENSTORE,0,0,14,0,42,7957,FL,MIAMI,33127,MIAMI LABS OPENSTORE,
2022,MILLICOM INTERNATIONAL SERVICES LLC,0,0,5,0,51,110,FL,MIAMI,33134,MILLICOM INTERNATIONAL SERVICES,
2022,MINEOYSTER DIGITAL LLC,7,0,5,0,54,1003,FL,SAINT PETERSBURG,33701,MINEOYSTER DIGITAL,
2022,ML ENGINEERING & INSPECTION SERVICES LLC,6,0,5,1,54,6714,FL,TAMARAC,33321,ML ENGINEERING & INSPECTION SERVICES,
2022,MODIS E&T LLC,10,1,19,0,54,4225,FL,JACKSONVILLE,32256,MODIS E&T,
2022,MOLEKULE CONSULTING LLC,5,0,7,0,54,9349,FL,MIAMI,33131,MOLEKULE CONSULTING,
2022,MOMENTUM CONSULTING CORPORATION,2,1,14,0,54,6180,FL,HIALEAH,33016,MOMENTUM CONSULTING CORPORATION,
2022,MOSS & ASSOCIATES LLC,12,0,11,0,23,9834,FL,FORT LAUDERDALE,33311,MOSS & ASSOCIATES,
2022,MOTE MARINE LABORATORY INC,6,0,28,1,54,6643,FL,SARASOTA,34236,MOTE MARINE LABORATORY,
2022,MOUNT SINAI MED CTR OF FLORIDA INC,8,2,8,0,62,4424,FL,MIAMI BEACH,33140,MOUNT SINAI MED CTR OF FLORIDA,
2022,NATIONAL MOLDING LLC,1,0,18,0,32,8140,FL,HIALEAH,33014,NATIONAL MOLDING,
2022,NATIONS BEST CARE HOME CORP,10,0,47,0,62,9680,FL,MIAMI,33186,NATIONS BEST CARE HOME CORP,
2022,NAZTEC INTERNATIONAL GROUP LLC,20,0,11,2,33,4781,FL,WEST PALM BCH,33413,NAZTEC INTERNATIONAL GROUP,
2022,NCL BAHAMAS LTD,0,0,9,0,48,259,FL,MIAMI,33126,NCL BAHAMAS LTD,
2022,NEVONEX IT SOLUTIONS INC,10,0,12,0,54,4274,FL,FORT MYERS,33901,NEVONEX IT SOLUTIONS,
2022,NEWFOLD DIGITAL INC,0,0,9,0,51,5980,FL,JACKSONVILLE,32256,NEWFOLD DIGITAL,
2022,NEWLINK COMMUNICATIONS GROUP LLC,8,0,10,0,54,269,FL,MIAMI,33131,NEWLINK COMMUNICATIONS GROUP,
